AnoMês,Dt. Leitura,Instalação,Cód. PN,Parceiro de negócio,Número do CNPJ,Recebedor alternativo,Nº de contrato,Titular do contrato,Categoria tarifa,Desc. Categoria tarifa,Fase,"Tp Cli (BT,MT,AT)",Lote de Leitura,Dt. Vencimento,Classe,Desc. Classe,Município,Bairro,Rua,Nº,CEP,Energia Faturada Ponta,Receita Energia Faturada Ponta,Energia Faturada Fora Ponta,Receita Energia Faturada Fora Ponta,Demanda Faturada Ponta,Receita Demanda Faturada Ponta,Demanda Faturada Fora Ponta,Receita Demanda Faturada Fora Ponta,Demanda Registrada Ponta,Receita Demanda Registrada Ponta,Demanda Registrada F.Ponta,Receita Demanda Registrada F.Ponta,Demanda Contratada Ponta,Receita Demanda Contratada Ponta,Demanda Contratada F.Ponta,Receita Demanda Contratada F.Ponta,Demanda Ultrapassagem Ponta,Receita Demanda Ultrapassagem Ponta,Demanda Ultrapassagem Fora Ponta,Receita Demanda Ultrapassagem Fora Ponta,Importe UFER Ponta,Receita Importe UFER Ponta,Importe UFER Fora Ponta,Receita Importe UFER Fora Ponta,Importe UFDR,Receita Importe UFDR,Receita Total,Juros Atraso Pagamento,IGPM,Multa Atraso Pagamento,CIP,COFINS,PIS,ICMS,Parcelamentos,Cust. Disp. MMGD,Res. 77,Desconto AES,Energia Comp. MMGD,Receita Energia Comp. MMGD,Energia Injet. MMGD,"Imp. Ret, Fonte",TUS Geração,Créditos,OUTROS VALORES
202412,31/01/2025,160939347,152122000,CORPO DE BOMBEIROS MILITAR DO ESTADO DO,02133636000137,,502014228,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,SERRA,JARDIM LIMOEIRO,RUA X A,1SN,29164-061,"611,400","1.050,460","4.305,000","1.690,210","30,000","954,900",,,"13,920","0,000","20,640","0,000","30,000","0,000",,,,,,,"3.433,080","1.033,220",,,,,"4.927,850",,,,"309,260","122,000","26,380",,,,,,-424 KWH,"-166,55",-424 KWH,"-92,03",,,"0,000"
202412,24/01/2025,160939633,152120400,DEPARTAMENTO ESTADUAL DE TRANSITO DO ES,28162105000166,,502000793,,B3,Categoria Demais Classes B3,Bifásico,BT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,SAO MATEUS,NOVA ERA,ROD BR 101 NORTE,1SN,29930-001,"140,000","95,820",,,,,,,,,,,,,,,,,,,,,,,,,"139,880",,,,"42,130","2,570","0,550",,,,,,,,,"-1,190",,,"0,000"
202412,31/01/2025,160946372,152122900,SECRETARIA DE ESTADO DE MOBILIDADE E IN,27142033000122,,502580005,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,LINHARES,MOVELAR,ROD BR 101,1SN,29900-001,"1.200,275","2.062,200","12.143,000","4.767,540","110,000","3.501,300",,,"48,216","0,000","58,056","0,000","110,000","0,000",,,,,,,"397,413","119,610",,,,,"10.530,920",,,,,"279,480","60,420",,,,,,,,,"-259,630",,,"0,000"
202412,17/01/2025,160961552,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502071413,,B3,Categoria Demais Classes B3,Bifásico,BT,41,10/03/2025,520,PODER PUBLICO - ESTADUAL,MONTANHA,AREA RURAL - MONTANHA,ASS FRANCISCO DOMINGOS RAMOS,1SN,29890-000,"587,000","401,780",,,,,,,,,,,,,,,,,,,,,,,,,"444,310",,,,"34,450","10,740","2,320",,,,,,,,,"-4,980",,,"0,000"
202412,31/01/2025,160971092,152122000,CORPO DE BOMBEIROS MILITAR DO ESTADO DO,02133636000137,,502105461,CORPO DE BOMBEIROS M,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,ENSEADA DO SUA,RUA TTE MARIO FRANCISCO DE BRITO,1SN,29050-555,"2.070,000","3.556,490","24.279,000","9.532,180","276,000","8.785,080",,,"50,400","0,000","76,320","0,000","276,000","0,000",,,,,,,"0,000","0,000",,,,,"22.376,550",,,,"388,940","584,950","126,480",,,,,,,,,"-597,570",,,"0,000"
202412,31/01/2025,160974179,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502203086,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,LINHARES,BEBEDOURO,ROD BR 101,1SN,29915-140,"78,228","134,400","181,000","71,180","160,000","5.092,800",,,"2,460","0,000","2,296","0,000","160,000","0,000",,,,,,,"83,025","24,990",,,,,"5.031,520",,,,,"136,860","29,580",,,,,,-260 KWH,"-205,58",-260 KWH,"-252,71",,,"0,000"
202412,16/01/2025,160976147,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502492499,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,40,03/03/2025,520,PODER PUBLICO - ESTADUAL,SOORETAMA,JUNCADO,ROD BR 101 C INDUSTRIAL,1SN,29927-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,850",,,"0,000"
202412,03/01/2025,160976936,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502504527,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,31,03/03/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,ARACE,CRG AREA RURAL,1SN,29278-000,"1.663,000","1.138,280",,,,,,,,,,,,,,,,,,,,,,,,,"649,580",,,,"46,980","15,800","3,420",,,,,,-800 KWH,"-547,58",-800 KWH,"-7,32",,,"0,000"
202412,03/01/2025,160976949,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502134422,INSTITUTO CAPIXABA D,B3,Categoria Demais Classes B3,Trifásico,BT,31,03/03/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,ARACE,CRG AREA RURAL,1SN,29278-000,"1.779,000","1.217,670",,,,,,,,,,,,,,,,,,,,,,,,,"116,820",,,,"46,980","1,840","0,400",,,,,,-1.679 KWH,"-1.149,220",-1.679 KWH,"-0,850",,,"0,000"
202412,31/01/2025,160977511,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502151035,ESPIRITO SANTO SECRE,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,SERRA,FEU ROSA,RUA VITORIA REGIA,1SN,29172-075,"530,192","910,930","2.629,000","1.032,250","105,000","3.342,150",,,"23,370","0,000","20,910","0,000","105,000","0,000",,,,,,,"4,182","1,260",,,,,"3.595,750",,,,"309,260","89,400","19,330",,,,,,-3.159 KWH,"-1.943,180",-3.159 KWH,"-165,650",,,"0,000"
202412,10/01/2025,160978135,152125400,MINISTERIO PUBLICO DO ESTADO DO ESPIRIT,02304470000174,,502130088,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,36,03/03/2025,520,PODER PUBLICO - ESTADUAL,IUNA,CENTRO,RUA GALAOR RIOS,1SN,29390-000,"546,000","373,720",,,,,,,,,,,,,,,,,,,,,,,,,"404,070",,,,"22,830","9,990","2,160",,,,,,,,,"-4,630",,,"0,000"
202412,31/01/2025,160981206,152120200,DEPARTAMENTO DE EDIFICACOES E DE RODOVI,04889717000197,,502147908,,B3_AVENCA,Demais classes AVENCA,Monofásico,BT,50,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MONTE VERDE,ROD CACHOEIRO CASTELO,1SN,29000-000,"381,000","260,790",,,,,,,,,,,,,,,,,,,,,,,,,"317,820",,,,"51,780","6,980","1,500",,,,,,,,,"-3,230",,,"0,000"
202412,31/01/2025,160981510,152125100,POLICIA CIVIL,27470897000173,,502153249,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,ARACRUZ,CENTRO,RUA PADRE LUIZ PARENZI,1333,29190-058,"483,882","831,360","7.281,000","2.858,610","99,000","3.151,170",,,"23,124","0,000","39,196","0,000","99,000","0,000",,,,,,,"0,287","0,090",,,,,"7.614,750",,,,"752,920","182,950","39,550",,,,,,,,,"-201,900",,,"0,000"
202412,03/01/2025,160984370,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502504526,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,31,03/03/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,ARACE,CRG AREA RURAL,1SN,29278-000,"1.123,000","768,660",,,,,,,,,,,,,,,,,,,,,,,,,"116,810",,,,"46,980","1,840","0,390",,,,,,-1.023 KWH,"-700,210",-1.023 KWH,"-0,850",,,"0,000"
202412,31/01/2025,160993362,152123600,SECRETARIA DE ESTADO DA JUSTICA,36388023000162,,502200179,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,45,03/03/2025,520,PODER PUBLICO - ESTADUAL,SAO MATEUS,AREA RURAL - SAO MATEUS,FAZ RANCHO DAS TELHAS,1SN,29930-000,"1.456,730","2.502,820","12.303,000","4.830,220","30,000","954,900",,,"27,552","0,000","29,356","0,000","30,000","0,000",,,,,,,"0,000","0,000",,,,,"9.170,840",,,,"751,530","221,640","47,920",,,,,,,,,"-138,190",,,"0,000"
202412,24/01/2025,160996869,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502580776,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,ARACRUZ,JACUPEMBA,RUA PEDRO DE SOUZA,1SN,29196-075,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"101,780",,,,"31,960","1,830","0,390",,,,,,,,,"-0,850",,,"0,000"
202412,09/01/2025,161004391,152120400,DEPARTAMENTO ESTADUAL DE TRANSITO DO ES,28162105000166,,502407223,,B3,Categoria Demais Classes B3,Trifásico,BT,35,03/03/2025,520,PODER PUBLICO - ESTADUAL,SAO JOSE DO CALCADO,CENTRO,RUA DOMINGOS MARTINS,133,29470-000,"411,000","281,310",,,,,,,,,,,,,,,,,,,,,,,,,"326,360",,,,"39,380","7,530","1,630",,,,,,,,,"-3,490",,,"0,000"
202412,13/01/2025,161007116,152122350,DEFENSORIA PUBLICA DO ESTADO DO ESPIRIT,00671513000124,,502404337,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,37,03/03/2025,520,PODER PUBLICO - ESTADUAL,SAO MATEUS,JAQUELINE,AV JOAO NARDOTO,2,29936-160,"4.002,000","2.739,250",,,,,,,,,,,,,,,,,,,,,,,,,"2.885,230",,,,"90,840","73,250","15,830",,,,,,,,,"-33,940",,,"0,000"
202412,31/01/2025,161010134,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502261382,INSTITUTO CAPIXABA D,O3REATEF,Demais Classes Optantes,Trifásico,MT,47,03/03/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,ARACE,CRG AREA RURAL,1SN,29278-000,"856,162","586,020",,,,,,,,,,,,,,,,,,,"0,000","0,000",,,,,"116,790",,,,"46,980","1,820","0,390",,,,,,-756 KWH,"-517,57",-756 KWH,"-0,85",,,"0,000"
202412,21/01/2025,161023477,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502856371,,B3,Categoria Demais Classes B3,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,RUA JOAO BOSCO FIORIO,1SN,29313-655,"1.123,000","768,660",,,,,,,,,,,,,,,,,,,,,,,,,"893,250","5,620",,,"103,560","20,560","4,440",,,,,,,,,"-9,590",,,"0,000"
202412,14/01/2025,161025751,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502302206,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,38,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,PACOTUBA,FAZ BANANAL,1SN,29300-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"82,770",,,,"12,950","1,830","0,390",,,,,,,,,"-0,850",,,"0,000"
202412,21/01/2025,161030858,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502324062,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,ROD BR 262,1SN,29375-000,"323,000","221,080",,,,,,,,,,,,,,,,,,,,,,,,,"69,830",,,,,"1,830","0,400",,,,,,-223 KWH,"-152,63",-223 KWH,"-0,85",,,"0,000"
202412,21/01/2025,161030867,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502329516,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,VICOZINHA,ROD BR 262,1SN,29375-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,,,,,,,"-0,850",,,"0,000"
202412,21/01/2025,161030875,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502511553,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,ROD BR 262,1SN,29375-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,850",,,"0,000"
202412,21/01/2025,161030902,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502316994,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,ROD BR 262,1SN,29375-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,850",,,"0,000"
202412,21/01/2025,161030914,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502504623,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,ROD BR 262,1SN,29375-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,850",,,"0,000"
202501,22/01/2025,161030998,152122960,SECRETARIA DE ESTADO DA CIENCIA  TECNOL,06656711000103,,502317413,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,VARGEM ALTA,BOA ESPERANCA,RUA PROJETADA,1SN,29295-000,"3.498,000","2.394,280",,,,,,,,,,,,,,,,,,,,,,,,,"2.498,960",,,,"56,470","64,030","13,850",,,,,,,,,"-29,670",,,"0,000"
202501,21/01/2025,161031403,152128000,INSTITUTO CAPIXABA DE PESQUISA  ASSISTE,27273416000130,,502509291,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,03/03/2025,520,PODER PUBLICO - ESTADUAL,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,ROD BR 262,1SN,29375-000,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"69,820",,,,,"1,830","0,390",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,850",,,"0,000"
202501,09/01/2025,161033100,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502323120,,B3REATEF,Baixa Reativa Eficiência,Bifásico,BT,35,10/03/2025,520,PODER PUBLICO - ESTADUAL,SAO MATEUS,SAO PEDRO,ASS GEORGINA,1SN,29930-000,"731,000","500,350",,,,,,,,,,,,,,,,,,,,,,,,,"601,260",,,,"90,840","13,380","2,890",,,,,,,,,"-6,200",,,"0,000"
202501,31/01/2025,161033331,152128500,"SECRETARIA DE ESTADO DE SANEAMENTO,",08673715000117,,502555994,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,45,03/03/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,ARIBIRI,AV JERONIMO MONTEIRO,1SN,29122-725,"1.461,120","2.510,360","14.405,000","5.655,470","500,000","15.915,000",,,"30,720","0,000","101,760","0,000","500,000","0,000",,,,,,,"5.874,240","1.767,910",,,,,"26.529,150",,,,"751,530","691,270","149,460",,,,,,,,,"-911,850",,,"0,000"
202501,06/01/2025,161034091,152126000,INSTITUTO ESTADUAL DE MEIO AMBIENTE E R,05200358000181,,502331065,,B3,Categoria Demais Classes B3,Monofásico,BT,32,03/03/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,ARACE,CRG AREA RURAL,1SN,29278-000,"181,000","123,890",,,,,,,,,,,,,,,,,,,,,,,,,"158,480",,,,"32,100","3,320","0,710",,,,,,,,,"-1,540",,,"0,000"
202501,22/01/2025,161049616,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408619,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"9.127,000","6.247,160",,,,,,,,,,,,,,,,,,,,,,,,,"6.631,850",,,,"258,900","167,070","36,120",,,,,,,,,"-77,400",,,"0,000"
202501,22/01/2025,161049617,152120400,DEPARTAMENTO ESTADUAL DE TRANSITO DO ES,28162105000166,,502409485,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"3.491,000","2.389,480",,,,,,,,,,,,,,,,,,,,,,,,,"2.618,810",,,,"181,230","63,900","13,810",,,,,,,,,"-29,610",,,"0,000"
202501,22/01/2025,161049618,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408719,,B3,Categoria Demais Classes B3,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"8.400,000","5.749,540",,,,,,,,,,,,,,,,,,,,,,,,,"6.124,210",,,,"258,900","153,760","33,250",,,,,,,,,"-71,240",,,"0,000"
202501,22/01/2025,161049620,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408725,,B3,Categoria Demais Classes B3,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"2.683,000","1.836,440",,,,,,,,,,,,,,,,,,,,,,,,,"1.976,980",,,,"103,560","49,110","10,620",,,,,,,,,"-22,750",,,"0,000"
202501,22/01/2025,161049623,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408732,,B3,Categoria Demais Classes B3,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"1.377,000","942,510",,,,,,,,,,,,,,,,,,,,,,,,,"1.065,040",,,,"103,560","25,200","5,450",,,,,,,,,"-11,680",,,"0,000"
202501,22/01/2025,161049624,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408751,,B3,Categoria Demais Classes B3,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"2.266,000","1.551,010",,,,,,,,,,,,,,,,,,,,,,,,,"1.685,790",,,,"103,560","41,480","8,960",,,,,,,,,"-19,220",,,"0,000"
202501,22/01/2025,161049626,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,,502408762,,B3,Categoria Demais Classes B3,Trifásico,BT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,CACHOEIRO DE ITAPEMIRIM,MARBRASA,ROD ENG FABIANO VIVACQUA,191,29313-656,"682,000","466,800",,,,,,,,,,,,,,,,,,,,,,,,,"540,930",,,,"64,730","12,480","2,700",,,,,,,,,"-5,780",,,"0,000"
202501,16/01/2025,161055084,152120400,DEPARTAMENTO ESTADUAL DE TRANSITO DO ES,28162105000166,,502630918,,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,40,03/03/2025,520,PODER PUBLICO - ESTADUAL,BARRA DE SAO FRANCISCO,CENTRO,AV EDSON HENRIQUE PEREIRA,1SN,29800-000,"2.374,000","1.624,930",,,,,,,,,,,,,,,,,,,,,,,,,"1.697,030",,,,"39,380","43,460","9,390",,,,,,,,,"-20,130",,,"0,000"
202501,31/01/2025,161061738,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502456571,ESPIRITO SANTO SECRE,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,03/03/2025,520,PODER PUBLICO - ESTADUAL,LARANJA DA TERRA,CENTRO,AV CARLOS PALACIO,1SN,29615-000,"297,414","510,990","2.513,000","986,810","90,000","2.864,700",,,"14,104","0,000","63,960","0,000","90,000","0,000",,,,,,,"70,192","21,120",,,,,"4.685,370",,,,"319,990","117,220","25,340",,,,,,,,,"-160,800",,,"0,000"
202501,31/01/2025,161072786,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502480467,,O3REATEF,Demais Classes Optantes,Trifásico,MT,46,10/03/2025,520,PODER PUBLICO - ESTADUAL,ARACRUZ,VILA DO RIACHO,RUA S BENEDITO,1SN,29197-105,"4.745,955","3.248,460",,,,,,,,,,,,,,,,,,,"33,907","10,200",,,,,"3.438,290",,,,"114,030","87,140","18,840",,,,,,,,,"-40,380",,,"0,000"
202501,31/01/2025,161078355,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502542665,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,47,10/03/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,ALTO LAGE,RUA STA LUCIA,1SN,29151-255,"462,644","794,870","1.514,000","594,490","118,000","3.755,940",,,"59,368","0,000","58,712","0,000","118,000","0,000",,,,,,,"10,824","3,260",,,,,"3.890,110",,,,,"105,640","22,850",,,,,,-1.977 KWH,,-1.977 KWH,"-188,560",,,"-1.198,380"
202501,31/01/2025,161078408,152123600,SECRETARIA DE ESTADO DA JUSTICA,36388023000162,,502502405,SECRETARIA DE ESTADO,A4,"A4 Horo-sazonal azul  2,3 - 25 KV",Trifásico,MT,45,03/03/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,CAMBOAPINA,FAZ STA FE,1SN,29100-000,"7.348,320","4.128,800","72.427,000","28.435,690","159,040","7.573,480","300,000","9.549,000","159,040","0,000","202,720","0,000","150,000","0,000","300,000","0,000",9 KW,"860,970",,,"3.215,520","967,740",,,,,"52.635,990",,,,"751,530","1.377,650","297,880",,,,,,,,,"-1.306,750",,,"0,000"
202501,31/01/2025,161080585,152123600,SECRETARIA DE ESTADO DA JUSTICA,36388023000162,,502566007,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,45,03/03/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,GLORIA,RUA MTE GOMES,1SN,29122-100,"1.340,208","2.302,630","13.757,000","5.400,960","45,920","1.461,630",,,"28,536","0,000","45,920","0,000","30,000","0,000",,,16 KW,"1.013,470",,,"0,000","0,000",,,,,"11.043,150",,,,"751,530","272,200","58,850",,,,,,,,,"-218,120",,,"0,000"
202501,17/01/2025,161082293,152126300,INSTITUTO DE DEFESA AGROPECUARIA E FLOR,02254666000100,,502576186,,B3,Categoria Demais Classes B3,Trifásico,BT,41,25/02/2025,520,PODER PUBLICO - ESTADUAL,LINHARES,NOSSA SENHORA DA CONCEICAO,RUA GOVR FLORENTINO AVIDOS,80,29900-490,"2.067,000","1.414,800",,,,,,,,,,,,,,,,,,,,,,,,,"1.443,290",,,,,"37,840","8,180",,,,,,,,,"-17,530",,,"0,000"
202501,31/01/2025,161089148,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502565937,ESPIRITO SANTO SECRE,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,10/03/2025,520,PODER PUBLICO - ESTADUAL,SERRA,ELDORADO,AV RIO DOCE,1SN,29169-400,"439,602","755,290","6.731,000","2.642,680","230,000","7.320,900",,,"12,792","0,000","60,024","0,000","230,000","0,000",,,,,,,"84,747","25,510",,,,,"11.152,470",,,,"463,890","287,320","62,130",,,,,,,,,"-405,250",,,"0,000"
202501,31/01/2025,161091963,152121900,ESPIRITO SANTO SECRETARIA DE EST DE SEG,27476373000190,,502558648,ESPIRITO SANTO SECRE,O3REATEF,Demais Classes Optantes,Trifásico,MT,45,03/03/2025,520,PODER PUBLICO - ESTADUAL,GUACUI,CENTRO,RUA DEMERVAL AMARAL,1SN,29560-000,"2.760,940","1.889,780",,,,,,,,,,,,,,,,,,,"0,000","0,000",,,,,"1.977,180",,,,"49,350","50,540","10,920",,,,,,,,,"-23,410",,,"0,000"
202501,31/01/2025,161092101,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502546548,ESPIRITO SANTO SECRE,O3REATEF,Demais Classes Optantes,Trifásico,MT,44,03/03/2025,520,PODER PUBLICO - ESTADUAL,ITAPEMIRIM,GARRAFAO,ROD GARRAFAO,1SN,29330-000,"2.397,188","1.640,810",,,,,,,,,,,,,,,,,,,"12,013","3,620",,,,,"1.731,710",,,,"54,170","43,980","9,510",,,,,,,,,"-20,380",,,"0,000"
202501,31/01/2025,161092868,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502596640,ESPIRITO SANTO SECRE,O3REATEF,Demais Classes Optantes,Trifásico,MT,46,10/03/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,CENTRO,RUA WILSON FREITAS,1SN,29016-340,"3.910,744","2.676,790",,,,,,,,,,,,,,,,,,,"201,720","60,710",,,,,"2.827,690",,,,"35,070","73,210","15,830",,,,,,,,,"-33,920",,,"0,000"
